wall,step,val
1598633330.673292,0,51.1110954284668
1598633331.558069,1,0.0
1598633332.430122,2,53.333316802978516
1598633333.370124,3,64.0
1598633334.314783,4,52.222206115722656
1598633335.180651,5,54.444427490234375
1598633336.137154,6,56.66667938232422
1598633337.186643,7,80.0
1598633338.208739,8,62.0
1598633339.213908,9,56.66667938232422
1598633340.456602,10,80.0
1598633341.496009,11,90.0
1598633342.50036,12,53.75
1598633343.471584,13,57.1428337097168
1598633344.585528,14,55.555538177490234
1598633345.711835,15,62.857112884521484
1598633346.871356,16,52.222206115722656
1598633348.041543,17,57.5
1598633349.212446,18,72.5
1598633350.410677,19,53.333316802978516
1598633351.685246,20,82.5
1598633352.948724,21,52.5
1598633354.25694,22,68.0
1598633355.557862,23,66.0
1598633356.843613,24,0.0
1598633358.119,25,82.5
1598633359.406251,26,100.0
1598633360.703284,27,54.444427490234375
1598633361.995978,28,59.99997329711914
1598633363.284374,29,59.99999237060547
1598633364.522811,30,61.42854309082031
1598633365.776568,31,100.0
1598633367.042969,32,100.0
1598633368.341732,33,100.0
1598633369.601677,34,53.333316802978516
1598633370.849682,35,67.5
1598633372.104433,36,67.5
1598633373.448591,37,62.0
1598633374.735556,38,80.0
1598633376.029762,39,60.0
1598633377.300732,40,0.0
1598633378.570869,41,71.66667175292969
1598633379.860878,42,53.333316802978516
1598633381.141153,43,66.66667938232422
1598633382.421069,44,55.555538177490234
1598633383.691253,45,61.666683197021484
1598633384.97182,46,57.5
1598633386.229846,47,59.99997329711914
1598633387.507049,48,85.0
1598633388.8117,49,65.00001525878906
1598633390.100723,50,66.66667938232422
1598633391.424714,51,49.99998474121094
1598633392.708779,52,100.0
1598633394.029644,53,56.25
1598633395.311221,54,0.0
1598633396.592187,55,95.0
1598633397.917381,56,61.42854309082031
1598633399.265321,57,57.5
1598633400.572872,58,53.333316802978516
1598633401.869987,59,70.0
1598633403.120393,60,64.28568267822266
1598633404.412078,61,100.0
1598633405.68834,62,90.00000762939453
1598633407.043261,63,0.0
1598633408.303064,64,85.0
1598633409.567255,65,96.66667938232422
1598633410.918628,66,53.333316802978516
1598633412.258136,67,73.33332824707031
1598633413.540674,68,55.0
1598633414.844473,69,73.33333587646484
1598633416.129329,70,62.857112884521484
1598633417.43293,71,80.0
1598633418.729261,72,65.0
1598633420.087492,73,80.0
1598633421.381287,74,85.0
1598633422.669208,75,60.00001525878906
1598633424.003706,76,0.0
1598633425.322203,77,66.66667938232422
1598633426.632993,78,55.555538177490234
1598633427.890046,79,62.0
1598633429.219519,80,66.66665649414062
1598633430.526727,81,83.33333587646484
1598633431.823883,82,0.0
1598633433.132179,83,64.28568267822266
1598633434.48593,84,70.0
1598633435.76843,85,86.66667175292969
1598633437.138715,86,90.00000762939453
1598633438.411236,87,70.0
1598633439.672797,88,90.0
1598633440.994541,89,50.0
1598633442.302279,90,66.66667938232422
1598633443.629841,91,100.0
1598633444.917847,92,83.33333587646484
1598633446.242178,93,100.0
1598633447.553994,94,95.0
1598633448.814256,95,82.5
1598633450.125423,96,83.33333587646484
1598633451.396885,97,90.0
1598633452.667775,98,0.0
1598633453.943177,99,53.333316802978516
1598633455.256081,100,95.0
1598633456.542941,101,72.0
1598633457.825979,102,90.0
1598633459.145078,103,87.5
1598633460.39102,104,82.0
1598633461.712758,105,54.444427490234375
1598633462.976596,106,96.66667938232422
1598633464.266065,107,72.0
1598633465.555824,108,59.99997329711914
1598633466.868159,109,100.0
1598633468.167953,110,49.99998474121094
1598633469.413232,111,0.0
1598633470.739918,112,54.444427490234375
1598633472.026257,113,65.7142562866211
1598633473.295479,114,0.0
1598633474.575824,115,100.0
1598633475.838564,116,53.333316802978516
1598633477.124448,117,61.42854309082031
1598633478.446309,118,66.66667938232422
1598633479.729196,119,100.0
1598633481.029949,120,100.0
1598633482.359536,121,75.0
1598633483.618573,122,85.0
1598633484.946616,123,100.0
1598633486.235845,124,92.5
1598633487.514691,125,82.0
1598633488.851976,126,100.0
1598633490.196371,127,66.66667938232422
1598633491.473605,128,100.0
1598633492.737694,129,100.0
1598633493.986317,130,90.0
1598633495.252203,131,88.0
1598633496.536223,132,60.0
1598633497.844722,133,62.857112884521484
1598633499.144015,134,52.222206115722656
1598633500.426496,135,54.444427490234375
1598633501.714851,136,90.0
1598633503.006699,137,90.0
1598633504.288538,138,80.0
1598633505.574668,139,55.555538177490234
1598633506.84605,140,100.0
1598633508.164696,141,96.66667938232422
1598633509.531741,142,74.0
1598633510.830427,143,0.0
1598633512.14797,144,0.0
1598633513.430652,145,96.66667938232422
1598633514.718187,146,87.5
1598633515.990759,147,0.0
1598633517.314794,148,82.0
1598633518.592134,149,100.0
1598633519.87448,150,100.00001525878906
1598633521.139669,151,68.33334350585938
1598633522.430423,152,93.33334350585938
1598633523.765028,153,70.00000762939453
1598633525.085195,154,100.0
1598633526.378668,155,0.0
1598633527.688084,156,87.5
1598633528.995121,157,64.28568267822266
1598633530.358027,158,100.0
1598633531.641194,159,100.0
1598633532.891187,160,0.0
1598633534.18394,161,0.0
1598633535.477241,162,67.14282989501953
1598633536.770485,163,0.0
1598633538.02126,164,90.00000762939453
1598633539.261162,165,100.0
1598633540.530636,166,67.14282989501953
1598633541.825572,167,82.0
1598633543.14984,168,100.0
1598633544.438631,169,100.0
1598633545.707365,170,87.5
1598633547.011287,171,76.0
1598633548.285887,172,65.7142562866211
1598633549.586987,173,82.0
1598633550.945139,174,82.0
1598633552.258801,175,0.0
1598633553.61272,176,90.0
1598633554.928987,177,65.7142562866211
1598633556.249284,178,85.0
1598633557.56458,179,57.5
1598633558.867112,180,80.0
1598633560.145408,181,75.0
1598633561.42804,182,61.42854309082031
1598633562.762619,183,100.00001525878906
1598633564.089001,184,100.0
1598633565.424317,185,97.5
1598633566.735867,186,64.28568267822266
1598633568.037411,187,100.0
1598633569.319369,188,71.66667175292969
1598633570.645961,189,0.0
1598633571.942524,190,67.14282989501953
1598633573.213546,191,76.66666412353516
1598633574.51313,192,0.0
1598633575.813784,193,90.0
1598633577.126027,194,100.0
1598633578.389117,195,100.0
1598633579.645073,196,0.0
1598633580.952405,197,56.25
1598633582.238046,198,86.0
1598633583.526723,199,100.0
1598633584.863897,200,53.333316802978516
1598633586.18757,201,76.0
1598633587.507607,202,61.25
1598633588.817804,203,65.7142562866211
1598633590.111784,204,65.7142562866211
1598633591.41245,205,68.33334350585938
1598633592.71741,206,76.66666412353516
1598633594.067209,207,52.222206115722656
1598633595.409784,208,77.5
1598633596.780439,209,87.5
1598633598.127224,210,54.444427490234375
1598633599.456402,211,100.0
1598633600.729853,212,92.5
1598633602.044344,213,54.444427490234375
1598633603.362761,214,95.0
1598633604.648425,215,0.0
1598633605.94812,216,92.5
1598633607.238402,217,100.0
1598633608.529047,218,66.66667938232422
1598633609.845204,219,53.333316802978516
1598633611.205037,220,100.0
1598633612.566337,221,68.33334350585938
1598633613.868166,222,100.0
1598633615.168729,223,96.66667938232422
1598633616.523709,224,60.0
1598633617.837598,225,0.0
1598633619.15653,226,65.7142562866211
1598633620.497842,227,64.28568267822266
1598633621.870773,228,55.555538177490234
1598633623.188547,229,100.00001525878906
1598633624.479544,230,87.5
1598633625.813034,231,76.66666412353516
1598633627.123932,232,100.0
1598633628.467279,233,67.14282989501953
1598633629.769296,234,100.0
1598633631.078063,235,49.99998474121094
1598633632.40858,236,57.5
1598633633.713903,237,100.0
1598633635.052207,238,100.0
1598633636.363102,239,78.0
1598633637.675459,240,100.0
1598633638.992645,241,53.333316802978516
1598633640.305698,242,54.444427490234375
1598633641.615366,243,100.0
1598633642.886133,244,54.444427490234375
1598633644.166413,245,60.0
1598633645.461149,246,95.0
1598633646.720949,247,86.0
1598633648.005947,248,84.0
1598633649.288279,249,100.0
1598633650.573524,250,0.0
1598633651.823666,251,100.00001525878906
1598633653.10476,252,78.0
1598633654.385633,253,82.0
1598633655.693559,254,51.1110954284668
1598633657.001851,255,95.0
1598633658.357339,256,76.0
1598633659.706746,257,100.0
1598633661.03008,258,100.0
1598633662.352914,259,77.5
1598633663.640236,260,100.0
1598633664.895514,261,55.555538177490234
1598633666.184386,262,65.7142562866211
1598633667.489506,263,54.444427490234375
1598633668.743609,264,48.88887405395508
1598633670.042463,265,90.0
1598633671.317349,266,0.0
1598633672.61434,267,58.75
1598633673.94636,268,61.42854309082031
1598633675.205092,269,53.333316802978516
1598633676.483357,270,93.33334350585938
1598633677.77563,271,0.0
1598633679.087331,272,100.0
1598633680.39218,273,100.0
1598633681.715681,274,100.00001525878906
1598633683.052567,275,67.14282989501953
1598633684.387055,276,73.33333587646484
1598633685.723843,277,64.28568267822266
1598633687.047406,278,70.00000762939453
1598633688.37858,279,69.9999771118164
1598633689.654386,280,56.25
1598633690.949075,281,81.66665649414062
1598633692.261506,282,90.0
1598633693.558463,283,84.0
1598633694.808908,284,60.0
1598633696.131268,285,100.00001525878906
1598633697.458666,286,76.0
1598633698.801731,287,0.0
1598633700.149538,288,100.0
1598633701.458098,289,0.0
1598633702.763938,290,100.00001525878906
1598633704.052484,291,75.0
1598633705.367001,292,0.0
1598633706.668013,293,64.28568267822266
1598633707.948617,294,67.14282989501953
1598633709.257003,295,52.222206115722656
1598633710.569928,296,79.99999237060547
1598633711.872529,297,85.0
1598633713.176471,298,100.00001525878906
1598633714.477966,299,82.0
1598633715.779867,300,100.0
