wall,step,val
1598624301.944749,0,16.66666603088379
1598624302.727279,1,20.0
1598624303.506782,2,15.0
1598624305.563692,3,78.57141876220703
1598624305.815362,4,0.0
1598624306.849843,5,43.33333206176758
1598624307.637234,6,55.0
1598624309.969867,7,76.25
1598624310.993169,8,33.333335876464844
1598624313.312473,9,87.5
1598624315.955337,10,88.88894653320312
1598624316.988366,11,53.33332824707031
1598624318.772283,12,81.66665649414062
1598624319.297785,13,10.0
1598624319.808996,14,10.0
1598624321.159047,15,55.0
1598624321.927167,16,25.0
1598624324.007928,17,84.28571319580078
1598624326.064611,18,90.00000762939453
1598624326.306303,19,0.0
1598624326.55237,20,0.0
1598624327.578977,21,46.666664123535156
1598624329.907706,22,93.75
1598624330.156025,23,0.0
1598624330.411881,24,0.0
1598624332.959666,25,94.44451904296875
1598624334.992769,26,85.71428680419922
1598624336.806025,27,89.9999771118164
1598624337.582511,28,60.0
1598624339.380143,29,91.66664123535156
1598624340.450634,30,56.66666030883789
1598624340.715103,31,0.0
1598624342.791697,32,88.5714340209961
1598624344.629299,33,86.6666488647461
1598624346.735448,34,95.71430206298828
1598624349.364838,35,95.55563354492188
1598624350.683773,36,65.0
1598624351.998687,37,87.5
1598624353.557348,38,84.0
1598624355.944823,39,92.5
1598624357.260434,40,90.0
1598624358.058664,41,90.0
1598624359.102189,42,76.66666412353516
1598624360.95981,43,84.99998474121094
1598624362.775611,44,89.9999771118164
1598624365.142725,45,92.5
1598624367.81796,46,97.77786254882812
1598624370.214202,47,92.5
1598624370.987557,48,80.0
1598624371.239773,49,0.0
1598624372.541967,50,90.0
1598624374.109837,51,94.0
1598624375.985887,52,89.9999771118164
1598624378.599798,53,94.44451904296875
1598624380.415108,54,93.33330535888672
1598624383.037449,55,95.55563354492188
1598624383.800835,56,65.0
1598624385.859245,57,100.0000228881836
1598624386.890701,58,93.33334350585938
1598624387.427036,59,70.0
1598624387.705536,60,0.0
1598624390.240778,61,97.77786254882812
1598624392.296612,62,92.8571548461914
1598624393.857074,63,96.0
1598624395.181951,64,97.5
1598624396.214661,65,93.33334350585938
1598624397.229901,66,86.66667175292969
1598624398.269242,67,96.66667938232422
1598624399.051299,68,100.0
1598624400.867478,69,91.66664123535156
1598624402.491033,70,98.0
1598624403.276975,71,85.0
1598624404.581162,72,95.0
1598624406.939444,73,95.0
1598624408.228128,74,97.5
1598624408.743949,75,70.0
1598624410.041676,76,92.5
1598624410.555464,77,100.0
1598624412.369348,78,91.66664123535156
1598624414.459514,79,94.28572845458984
1598624415.229344,80,90.0
1598624417.310864,81,100.0000228881836
1598624418.913568,82,94.0
1598624419.178045,83,0.0
1598624421.290091,84,94.28572845458984
1598624423.389495,85,97.14287567138672
1598624424.977376,86,100.0
1598624425.504924,87,100.0
1598624427.660515,88,98.57144927978516
1598624429.484477,89,98.33329772949219
1598624431.853356,90,98.75
1598624434.174242,91,98.75
1598624434.954015,92,100.0
1598624435.201579,93,0.0
1598624436.539196,94,100.0
1598624437.861641,95,95.0
1598624438.648296,96,95.0
1598624439.949488,97,97.5
1598624442.583222,98,98.88897705078125
1598624444.705352,99,100.0000228881836
1598624445.230605,100,100.0
1598624445.487019,101,0.0
1598624447.367778,102,99.99996185302734
1598624448.685426,103,100.0
1598624449.474233,104,100.0
1598624452.113191,105,98.88897705078125
1598624454.488328,106,98.75
1598624456.641326,107,100.0000228881836
1598624458.204821,108,100.0
1598624459.714704,109,100.0
1598624460.237311,110,90.0
1598624460.753107,111,100.0
1598624462.298585,112,98.0
1598624462.8019,113,100.0
1598624464.596214,114,99.99996185302734
1598624465.108341,115,80.0
1598624466.406753,116,95.0
1598624468.701216,117,97.5
1598624471.092738,118,100.0
1598624472.382624,119,100.0
1598624474.201626,120,99.99996185302734
1598624476.742348,121,98.88897705078125
1598624478.821925,122,94.28572845458984
1598624481.401265,123,100.00009155273438
1598624483.193843,124,98.33329772949219
1598624484.231286,125,100.00001525878906
1598624484.490827,126,0.0
1598624486.867183,127,100.0
1598624488.46745,128,98.0
1598624490.511844,129,100.0000228881836
1598624492.059687,130,100.0
1598624494.6824,131,100.00009155273438
1598624495.712899,132,93.33334350585938
1598624498.354475,133,100.00009155273438
1598624500.985407,134,98.88897705078125
1598624503.340802,135,100.0
1598624505.989304,136,98.88897705078125
1598624506.807163,137,100.0
1598624509.127281,138,98.75
1598624511.482927,139,100.0
1598624512.01853,140,90.0
1598624514.154057,141,100.0000228881836
1598624515.982227,142,99.99996185302734
1598624518.417593,143,100.0
1598624518.663427,144,0.0
1598624521.337729,145,97.77786254882812
1598624523.706421,146,98.75
1598624524.717638,147,100.00001525878906
1598624525.237617,148,100.0
1598624527.865405,149,100.00009155273438
1598624529.494005,150,98.0
1598624531.042446,151,100.0
1598624531.836304,152,100.0
1598624534.191026,153,98.75
1598624536.863914,154,100.00009155273438
1598624538.91371,155,100.0000228881836
1598624540.489642,156,100.0
1598624541.275736,157,100.0
1598624543.105956,158,98.33329772949219
1598624544.160572,159,96.66667938232422
1598624546.529724,160,97.5
1598624548.052807,161,100.0
1598624549.352952,162,97.5
1598624550.661687,163,97.5
1598624551.981776,164,97.5
1598624553.569212,165,100.0
1598624554.618068,166,100.00001525878906
1598624554.877194,167,0.0
1598624555.91029,168,100.00001525878906
1598624556.420416,169,100.0
1598624558.234845,170,98.33329772949219
1598624558.493423,171,0.0
1598624559.524966,172,100.00001525878906
1598624560.833384,173,97.5
1598624562.912803,174,98.57144927978516
1598624564.707038,175,98.33329772949219
1598624566.771475,176,100.0000228881836
1598624568.642027,177,99.99996185302734
1598624568.888124,178,0.0
1598624569.394167,179,100.0
1598624572.065781,180,100.00009155273438
1598624573.085618,181,100.00001525878906
1598624575.145305,182,98.57144927978516
1598624576.434917,183,97.5
1598624576.710661,184,0.0
1598624576.986642,185,0.0
1598624577.492924,186,100.0
1598624579.881099,187,100.0
1598624580.674417,188,95.0
1598624582.27615,189,100.0
1598624584.101458,190,99.99996185302734
1598624584.640735,191,100.0
1598624587.238599,192,100.00009155273438
1598624589.588652,193,100.0
1598624591.413592,194,99.99996185302734
1598624592.479562,195,96.66667938232422
1598624594.102786,196,98.0
1598624596.164751,197,100.0000228881836
1598624596.649935,198,100.0
1598624599.304723,199,98.88897705078125
1598624599.578732,200,0.0
1598624601.164216,201,98.0
1598624601.940727,202,95.0
1598624604.575585,203,100.00009155273438
1598624607.204532,204,98.88897705078125
1598624607.709644,205,90.0
1598624610.323949,206,98.88897705078125
1598624612.639477,207,98.75
1598624613.929841,208,100.0
1598624614.443882,209,100.0
1598624614.699252,210,0.0
1598624616.016309,211,100.0
1598624617.061222,212,100.00001525878906
1598624619.693779,213,98.88897705078125
1598624622.362061,214,100.00009155273438
1598624624.677202,215,100.0
1598624626.188931,216,100.0
1598624627.217262,217,96.66667938232422
1598624629.792153,218,96.666748046875
1598624630.040409,219,0.0
1598624632.139615,220,100.0000228881836
1598624632.901824,221,95.0
1598624633.951922,222,96.66667938232422
1598624635.750808,223,98.33329772949219
1598624637.328005,224,98.0
1598624639.374844,225,100.0000228881836
1598624641.215508,226,98.33329772949219
1598624642.81646,227,100.0
1598624644.403063,228,100.0
1598624645.680573,229,100.0
1598624646.971187,230,97.5
1598624648.284563,231,100.0
1598624648.550564,232,0.0
1598624649.865578,233,100.0
1598624651.987628,234,100.0000228881836
1598624653.625613,235,100.0
1598624655.991045,236,100.0
1598624656.24757,237,0.0
1598624658.923373,238,100.00009155273438
1598624660.234917,239,97.5
1598624662.330834,240,100.0000228881836
1598624662.576271,241,0.0
1598624664.391503,242,99.99996185302734
1598624664.646031,243,0.0
1598624665.42935,244,100.0
1598624665.703352,245,0.0
1598624667.817371,246,97.14287567138672
1598624670.397353,247,100.00009155273438
1598624670.925345,248,100.0
1598624672.524305,249,100.0
1598624675.095584,250,97.77786254882812
1598624676.140658,251,100.00001525878906
1598624676.935614,252,100.0
1598624678.74393,253,98.33329772949219
1598624680.836184,254,100.0000228881836
1598624681.106499,255,0.0
1598624682.465081,256,90.0
1598624682.718927,257,0.0
1598624684.573333,258,99.99996185302734
1598624686.666838,259,100.0000228881836
1598624688.721268,260,98.57144927978516
1598624689.25154,261,100.0
1598624691.359712,262,100.0000228881836
1598624692.148847,263,100.0
1598624694.715908,264,100.00009155273438
1598624697.33699,265,100.00009155273438
1598624699.891024,266,100.00009155273438
1598624702.247254,267,100.0
1598624703.028416,268,95.0
1598624704.060042,269,100.00001525878906
1598624704.315242,270,0.0
1598624705.618447,271,100.0
1598624707.16381,272,100.0
1598624708.479368,273,97.5
1598624709.550035,274,100.00001525878906
1598624709.802786,275,0.0
1598624710.853515,276,100.00001525878906
1598624712.181208,277,100.0
1598624714.275125,278,100.0000228881836
1598624715.051487,279,100.0
1598624716.629977,280,96.0
1598624719.000182,281,100.0
1598624719.829257,282,100.0
1598624721.433623,283,100.0
1598624723.805175,284,100.0
1598624724.621783,285,100.0
1598624726.943712,286,100.0
1598624728.247318,287,97.5
1598624730.347753,288,100.0000228881836
1598624731.382711,289,100.00001525878906
1598624733.990228,290,100.00009155273438
1598624734.260228,291,0.0
1598624736.625602,292,100.0
1598624737.920003,293,97.5
1598624738.717024,294,100.0
1598624741.07572,295,100.0
1598624743.625843,296,100.00009155273438
1598624745.179955,297,100.0
1598624746.5146,298,100.0
1598624747.280944,299,100.0
1598624749.056781,300,99.99996185302734
1598624749.570901,301,100.0
1598624750.622382,302,100.00001525878906
1598624752.992993,303,98.75
1598624753.743224,304,100.0
1598624756.079293,305,100.0
1598624758.695385,306,100.00009155273438
1598624759.756331,307,100.00001525878906
1598624762.126576,308,100.0
1598624762.389897,309,0.0
1598624762.660436,310,0.0
1598624764.972269,311,100.0
1598624767.575692,312,100.00009155273438
1598624768.926209,313,100.0
